experiment,app,data_type,num_ranks,system,use_case,data_structure,algorithm,latency_us,latency_breakdown,throughput_gbps,congestion,max_link_util,slowdown_factor,total_traffic_gb,avg_hops,strategy,communication_cost,hop_weighted_cost,cost_reduction,num_edges,scheduler,makespan,avg_wait_time,avg_turnaround,jobs_completed,utilization,energy_kwh,avg_power_kw,burstiness,num_time_bins,total_node_hours,scenario,compute_power_mw,total_power_mw,peak_power_mw,power_variance,power_efficiency,avg_active_nodes,pattern
comd_n64_scaled_20260121_214308,comd,real,64,lassen,node_placement,affinity_graph,,,,,,,,,,locality,3466435168.0,6932870336.0,0.0,192.0,,,,,,,,,,,,,,,,,,,
comd_n64_scaled_20260121_214308,comd,real,64,lassen,node_placement,affinity_graph,,,,,,,,,,spectral,3466435168.0,6932870336.0,0.0,192.0,,,,,,,,,,,,,,,,,,,
comd_n64_scaled_20260121_214308,comd,real,64,lassen,scheduling,dynamic_matrix,,,,,,,,,,,,,,,fcfs,4000.0,71.91176470588228,189.55882352941168,68.0,0.043402777777777776,2171.011893477908,1953.9107041301168,1.202800333463499,388.0,2.2222222222222223,,,,,,,,
comd_n64_scaled_20260121_214308,comd,real,64,lassen,scheduling,dynamic_matrix,,,,,,,,,,,,,,,backfill,4000.0,71.91176470588228,189.55882352941168,68.0,0.043402777777777776,2171.011893477908,1953.9107041301168,1.202800333463499,388.0,2.2222222222222223,,,,,,,,
comd_n64_scaled_20260121_214308,comd,real,64,lassen,scheduling,dynamic_matrix,,,,,,,,,,,,,,,sjf,4000.0,71.91176470588228,189.55882352941168,68.0,0.043402777777777776,2171.011893477908,1953.9107041301168,1.202800333463499,388.0,2.2222222222222223,,,,,,,,
comd_n64_scaled_20260121_214308,comd,real,64,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,,,,,,,,,baseline,2.7315341173240153,3.55099435252122,3.9422239624328155,0.009270781831685337,0.592780841433163,49.56958762886598,
comd_n64_scaled_20260121_214308,comd,real,64,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,,,,,,,,,power_cap,2.7235054397767255,3.540557071709743,3.9016394258415095,0.008466309218081239,0.5910385068959908,49.56958762886598,
comd_n64_scaled_20260121_214308,comd,real,64,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,,,,,,,,,frequency_scaling,2.6984294449767936,3.5079582784698315,3.928763504897574,0.010004033810039765,0.5855966677466999,49.56958762886598,
comd_n64_scaled_20260121_214308,comd,real,64,lassen,power,dynamic_matrix,,,,,,,,,,,,,,,,,,,,,,,,,,job_packing,2.6739216113721174,3.4760980947837528,3.813897748379077,0.007492238105733509,0.5802781274679074,49.56958762886598,
comd_n64_scaled_20260121_214308,comd,real,64,frontier,adaptive_routing,static_matrix,minimal,190.74857217383993,"{'propagation_ns': 225, 'transmission_ns': 180543.48, 'queueing_ns': np.float64(9530.092173839912), 'processing_ns': 450, 'total_ns': np.float64(190748.57217383993), 'total_us': np.float64(190.74857217383993)}",25.0,0.01729095538871795,0.02732436224,1.0,1.733217584,3.5,,,,,,,,,,,,,,,,,,,,,,,,
