matrix,system,use_case,variant,latency,throughput,congestion,max_link_util,algorithm,topology,topology_params,inferred_pattern,total_traffic_gb,strategy,communication_cost,cost_reduction,num_physical_nodes,scheduler,makespan,energy_kwh,avg_power_kw,utilization,jobs_completed,avg_queue_length,total_nodes,scenario,compute_power_mw,total_power_mw,pue,active_nodes,power_per_node_kw
lulesh_s20_n8_20260120_231003,frontier,node_placement,random,,,,,,dragonfly,,,,random,7718848.0,0.0,9472.0,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_231003,frontier,node_placement,locality,,,,,,dragonfly,,,,locality,7718848.0,0.0,9472.0,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_231003,frontier,node_placement,spectral,,,,,,dragonfly,,,,spectral,7718848.0,0.0,9472.0,,,,,,,,,,,,,,
lulesh_s20_n8_20260120_231003,frontier,scheduling,fcfs,,,,,,,,,,,,,,fcfs,1.0,2.0295899513416464,7306.5238248299265,0.0,0.0,0.0,9472.0,,,,,,
lulesh_s20_n8_20260120_231003,frontier,scheduling,backfill,,,,,,,,,,,,,,backfill,1.0,2.0295899513416464,7306.5238248299265,0.0,0.0,0.0,9472.0,,,,,,
lulesh_s20_n8_20260120_231003,frontier,scheduling,multitenant,,,,,,,,,,,,,,multitenant,3600.0,7306.523824829668,7306.523824829668,0.0,0.0,0.0,9472.0,,,,,,
lulesh_s20_n8_20260120_231003,frontier,power,baseline,,,,,,,,,,,,,,,,,,0.7,,,9472.0,baseline,12.574458,15.089349599999998,1.2,6630.0,1.8965999999999998
lulesh_s20_n8_20260120_231003,frontier,power,power_cap,,,,,,,,,,,,,,,,,,0.7,,,9472.0,power_cap,12.574458,15.089349599999998,1.2,6630.0,1.8965999999999998
lulesh_s20_n8_20260120_231003,frontier,power,frequency_scaling,,,,,,,,,,,,,,,,,,0.7,,,9472.0,frequency_scaling,11.706498179999997,14.047797815999996,1.2,6630.0,1.7656859999999996
lulesh_s20_n8_20260120_231003,frontier,power,job_packing,,,,,,,,,,,,,,,,,,0.7,,,9472.0,job_packing,12.2605054,14.712606479999998,1.2,6630.0,1.8492466666666667
